identifiant_de_l_etablissement;nom_etablissement;type_etablissement;statut_public_prive;adresse_1;adresse_2;adresse_3;code_postal;code_commune;nom_commune;code_departement;code_academie;code_region;ecole_maternelle;ecole_elementaire;voie_generale;voie_technologique;voie_professionnelle;telephone;fax;web;mail;restauration;hebergement;ulis;apprentissage;segpa;section_arts;section_cinema;section_theatre;section_sport;section_internationale;section_europeenne;lycee_agricole;lycee_militaire;lycee_des_metiers;post_bac;appartenance_education_prioritaire;greta;siren_siret;fiche_onisep;position;type_contrat_prive;libelle_departement;libelle_academie;libelle_region;coordx_origine;coordy_origine;epsg_origine;nom_circonscription;latitude;longitude;precision_localisation;date_ouverture;date_maj_ligne;etat;ministere_tutelle;multi_uai;rpi_concentre;rpi_disperse;code_nature;libelle_nature;code_type_contrat_prive;pial;etablissement_mere;type_rattachement_etablissement_mere;code_circonscription;code_zone_animation_pedagogique;libelle_zone_animation_pedagogique;code_bassin_formation;libelle_bassin_formation
0595085G;Ecole primaire Jean Rostand;Ecole;Public;29 boulevard de l'Epine;;59260 LILLE;59260;59350;Lille;059;09;32;1;1;;;;0320339628;;;ce.0595085G@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590350100371;;50.620067274151154, 3.1037495475123213;SANS OBJET;Nord;Lille;Hauts-de-France;707354.6;7058122.3;EPSG:2154;Circonscription d'inspection du 1er degré de Lille1 Héllemmes;50.620067274151154;3.1037495475123213;Numéro de rue;1977-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0593180L;;;0596415C;;;09101;LILLE CENTRE
0595096U;Ecole maternelle Jean Rostand;Ecole;Public;18 rue des Poilus;;59121 PROUVY;59121;59475;Prouvy;059;09;32;1;0;;;;0967460867;;;ce.0595096U@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590475600024;;50.31958386720878, 3.448667597153219;SANS OBJET;Nord;Lille;Hauts-de-France;731995.2;7024733.5;EPSG:2154;Circonscription d'inspection du 1er degré de Valenciennes-Saint Saulve;50.31958386720878;3.448667597153219;Numéro de rue;1977-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0593674Y;;;0592795T;;;09107;VALENCIENNOIS
0595100Y;Ecole maternelle Louise Dematte;Ecole;Public;270 route de Lille;;59230 ST AMAND LES EAUX;59230;59526;Saint-Amand-les-Eaux;059;09;32;1;0;;;;0327215565;;;ce.0595100Y@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590526600130;;50.44480341705364, 3.403269712343669;SANS OBJET;Nord;Lille;Hauts-de-France;728686.6;7038664.0;EPSG:2154;Circonscription d'inspection du 1er degré de Valenciennes-Saint Amand;50.44480341705364;3.403269712343669;Numéro de rue;1977-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0594411Z;;;0592792P;;;09107;VALENCIENNOIS
0595101Z;Ecole maternelle Jules Verne;Ecole;Public;11 rue du Maréchal Foch;;59430 DUNKERQUE;59430;59183;Dunkerque;059;09;32;1;0;;;;0683640557;;;ce.0595101Z@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP;;21590540700080;;51.02630201593742, 2.3390897847682033;SANS OBJET;Nord;Lille;Hauts-de-France;653528.9;7103591.6;EPSG:2154;Circonscription d'inspection du 1er degré de Dunkerque Saint Pol;51.02630201593742;2.3390897847682033;Numéro de rue;1978-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0590198V;;;0592773U;;;09105;DUNKERQUE FLANDRE
0595110J;Ecole maternelle Le Petit Prince;Ecole;Public;9 bis avenue de l'Europe;;59136 WAVRIN;59136;59653;Wavrin;059;09;32;1;0;;;;0328553708;;;ce.0595110J@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590653800024;;50.56885140187413, 2.9447423456626156;SANS OBJET;Nord;Lille;Hauts-de-France;696078.9;7052412.2;EPSG:2154;Circonscription d'inspection du 1er degré de Lille2-Annoeullin;50.56885140187413;2.9447423456626156;Rue;1977-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0593475G;;;0595482N;;;09102;LILLE OUEST
0595114N;Ecole élémentaire Gustave Ansart;Ecole;Public;Rue Lucien Gustin;;59224 THIANT;59224;59589;Thiant;059;09;32;0;1;;;;0327246212;;;ce.0595114N@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590589400030;;50.30130522005672, 3.446230311528889;SANS OBJET;Nord;Lille;Hauts-de-France;731832.9;7022696.7;EPSG:2154;Circonscription d'inspection du 1er degré de Valenciennes-Saint Saulve;50.30130522005672;3.446230311528889;Numéro de rue;1977-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0593674Y;;;0592795T;;;09107;VALENCIENNOIS
0595162R;Groupe scolaire Aragon - Prévert;Ecole;Public;28 rue de l'Eglise;;59390 TOUFFLERS;59390;59598;Toufflers;059;09;32;1;1;;;;0320751320;;;ce.0595162R@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590598500036;;50.660142985304624, 3.2306703436002917;SANS OBJET;Nord;Lille;Hauts-de-France;716338.7;7062607.0;EPSG:2154;Circonscription d'inspection du 1er degré de Roubaix-Hem;50.660142985304624;3.2306703436002917;Numéro de rue;1977-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0594632P;;;0595879V;;;09104;ROUBAIX TOURCOING
0595201H;Ecole maternelle du Bourg;Ecole;Public;398 route Nationale;;59930 LA CHAPELLE D ARMENTIERES;59930;59143;La Chapelle-d'Armentières;059;09;32;1;0;;;;0320357398;;;ce.0595201H@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590143000029;;50.670482593098214, 2.9024003832208995;SANS OBJET;Nord;Lille;Hauts-de-France;693088.3;7063739.6;EPSG:2154;Circonscription d'inspection du 1er degré de Lille2-Armentières;50.670482593098214;2.9024003832208995;Numéro de rue;1978-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0594638W;;;0592784F;;;09102;LILLE OUEST
0595211U;Ecole maternelle Les Jardins du Tilleul;Ecole;Public;20 impasse Fievet;;59600 MAUBEUGE;59600;59392;Maubeuge;059;09;32;1;0;;;;0327621016;;;ce.0595211U@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP+;;21590392300088;;50.276199043209715, 3.956819944238174;SANS OBJET;Nord;Lille;Hauts-de-France;768289.6;7020224.3;EPSG:2154;Circonscription d'inspection du 1er degré d'Avesnes-Maubeuge;50.276199043209715;3.956819944238174;Numéro de rue;1978-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0590151U;;;0592788K;;;09108;SAMBRE AVESNOIS
0595214X;Ecole maternelle Elsa Triolet;Ecole;Public;81 rue Jean Jaurès;;59494 PETITE FORET;59494;59459;Petite-Forêt;059;09;32;1;0;;;;0327415002;;;ce.0595214X@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590459000035;;50.36739645178166, 3.4807500503605833;SANS OBJET;Nord;Lille;Hauts-de-France;734250.6;7030072.4;EPSG:2154;Circonscription d'inspection du 1er degré de Valenciennes Anzin;50.36739645178166;3.4807500503605833;Numéro de rue;1982-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0594408W;;;0592797V;;;09107;VALENCIENNOIS
0595224H;Ecole maternelle Suzanne Buisson;Ecole;Public;403 rue Jules Ferry;;59261 WAHAGNIES;59261;59630;Wahagnies;059;09;32;1;0;;;;0320865164;;;ce.0595224H@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590630600034;;50.48653960718755, 3.031029969702634;SANS OBJET;Nord;Lille;Hauts-de-France;702205.5;7043240.7;EPSG:2154;Circonscription d'inspection du 1er degré de Lille3-Séclin;50.48653960718755;3.031029969702634;Numéro de rue;1978-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0594290T;;;0592802A;;;09103;LILLE EST
0595227L;Groupe scolaire Michel Lo Giaco;Ecole;Public;Rue Georges Guynemer;;59600 ASSEVENT;59600;59021;Assevent;059;09;32;1;1;;;;0327646806;;;ce.0595227L@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590021800029;;50.28712679606378, 4.019445195581059;SANS OBJET;Nord;Lille;Hauts-de-France;772743.3;7021497.2;EPSG:2154;Circonscription d'inspection du 1er degré d'Avesnes-Maubeuge;50.28712679606378;4.019445195581059;Rue;1978-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0590150T;;;0592788K;;;09108;SAMBRE AVESNOIS
0595233T;Ecole primaire Louis Marcy;Ecole;Public;6 rue Roger Salengro;;59112 CARNIN;59112;59133;Carnin;059;09;32;1;1;;;;0320857275;;;ce.0595233T@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590133100037;;50.518681759255195, 2.959830269478039;SANS OBJET;Nord;Lille;Hauts-de-France;697146.7;7046821.9;EPSG:2154;Circonscription d'inspection du 1er degré de Lille2-Annoeullin;50.518681759255195;2.959830269478039;Numéro de rue;1997-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0595758N;;;0595482N;;;09102;LILLE OUEST
0595320M;Ecole primaire Pierre Curie;Ecole;Public;Rue Bourdaloue;;59150 WATTRELOS;59150;59650;Wattrelos;059;09;32;1;1;;;;0320452250;;;ce.0595320M@ac-lille.fr;1;0;1;;;;;;;;;;;;;REP;;21590650400075;;50.7058612012796, 3.237729926624497;SANS OBJET;Nord;Lille;Hauts-de-France;716823.4;7067703.2;EPSG:2154;Circonscription d'inspection du 1er degré de Roubaix-Wattrelos;50.7058612012796;3.237729926624497;Numéro de rue;1979-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0590233H;;;0592791N;;;09104;ROUBAIX TOURCOING
0595375X;Ecole élémentaire du Terne;Ecole;Public;43 rue des Ecoles;;59212 WIGNEHIES;59212;59659;Wignehies;059;09;32;0;1;;;;0365670756;;;ce.0595375X@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP;;21590659500040;;50.01480787493573, 4.0113894307932165;SANS OBJET;Nord;Lille;Hauts-de-France;772556.9;6991168.3;EPSG:2154;Circonscription d'inspection du 1er degré d'Avesnes-Fourmies;50.01480787493573;4.0113894307932165;Rue;1981-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0593252P;;;0594516N;;;09108;SAMBRE AVESNOIS
0595430G;Ecole maternelle La Fontaine;Ecole;Public;125 rue Jean de la Fontaine;;59182 MONTIGNY EN OSTREVENT;59182;59414;Montigny-en-Ostrevent;059;09;32;1;0;;;;0327917675;;;ce.0595430G@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP;;21590414500020;;50.37258077934804, 3.1786399209686307;SANS OBJET;Nord;Lille;Hauts-de-France;712725.8;7030560.0;EPSG:2154;Circonscription d'inspection du 1er degré de Douai-Waziers;50.37258077934804;3.1786399209686307;Numéro de rue;1981-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0596529B;;;0595959G;;;09106;DOUAISIS
0595433K;Ecole maternelle Célestin Freinet;Ecole;Public;4 voie Léon Blum;ZAC DU COURGHAIN;59760 GRANDE SYNTHE;59760;59271;Grande-Synthe;059;09;32;1;0;;;;0328218492;;;ce.0595433K@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590271900149;;51.006307928023475, 2.2968402468311795;SANS OBJET;Nord;Lille;Hauts-de-France;650538.4;7101388.1;EPSG:2154;Circonscription d'inspection du 1er degré de Dunkerque Gravelines;51.006307928023475;2.2968402468311795;Numéro de rue;1981-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0594398K;;;0592775W;;;09105;DUNKERQUE FLANDRE
0595481M;Ecole maternelle Paul Brachet;Ecole;Public;2 rue de la Victoire;;59143 WATTEN;59143;59647;Watten;059;09;32;1;0;;;;0321880359;;;ce.0595481M@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590647000038;;50.83454624656655, 2.2132498634875395;SANS OBJET;Nord;Lille;Hauts-de-France;644467.9;7082296.8;EPSG:2154;Circonscription d'inspection du 1er degré de Dunkerque Wormhout;50.83454624656655;2.2132498634875395;Numéro de rue;1981-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0595856V;;;0594358S;;;09105;DUNKERQUE FLANDRE
0595498F;Ecole primaire la Porte d'Eau - Château d'Eau;Ecole;Public;4 bis rue Saint Gilles;;59140 DUNKERQUE;59140;59183;Dunkerque;059;09;32;1;1;;;;0676563971;;;ce.0595498F@ac-lille.fr;1;0;1;;;;;;;;;;;;;;;20002715900363;;51.03551548535633, 2.3851300962656556;SANS OBJET;Nord;Lille;Hauts-de-France;656774.1;7104592.7;EPSG:2154;Circonscription d'inspection du 1er degré de Dunkerque-Centre;51.03551548535633;2.3851300962656556;Numéro de rue;1982-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0596716E;;;0592804C;;;09105;DUNKERQUE FLANDRE
0595511V;Ecole maternelle La Briqueterie;Ecole;Public;33 rue Victor Tilmant;;59000 LILLE;59000;59350;Lille;059;09;32;1;0;;;;0320529175;;;ce.0595511V@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP+;;21590350101528;;50.60822722948459, 3.0543503841142883;SANS OBJET;Nord;Lille;Hauts-de-France;703853.7;7056799.5;EPSG:2154;Circonscription d'inspection du 1er degré de Lille1-Sud;50.60822722948459;3.0543503841142883;Numéro de rue;1982-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0590271Z;;;0595961J;;;09101;LILLE CENTRE
0595515Z;Ecole maternelle du Hameau de Rocq;Ecole;Public;40 rue Armand Beugnies;;59245 RECQUIGNIES;59245;59495;Recquignies;059;09;32;1;0;;;;0327670420;;;ce.0595515Z@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP;;21590495400058;;50.283343788842586, 4.064260224209937;SANS OBJET;Nord;Lille;Hauts-de-France;775946.6;7021118.1;EPSG:2154;Circonscription d'inspection du 1er degré d'Avesnes-Jeumont;50.283343788842586;4.064260224209937;Numéro de rue;1982-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0590109Y;;;0592803B;;;09108;SAMBRE AVESNOIS
0595599R;Ecole maternelle Pierre Mendes-France;Ecole;Public;600 rue Jean Jaurès;;59553 CUINCY;59553;59165;Cuincy;059;09;32;1;0;;;;0966402220;;;ce.0595599R@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590165300075;;50.378452084674464, 3.0557006831074123;SANS OBJET;Nord;Lille;Hauts-de-France;703967.5;7031201.0;EPSG:2154;Circonscription d'inspection du 1er degré de Douai-Cuincy;50.378452084674464;3.0557006831074123;Numéro de rue;1983-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0590068D;;;0592770R;;;09106;DOUAISIS
0595601T;Ecole maternelle Jacques Brel;Ecole;Public;4 rue du Comté de Flandre;;59760 GRANDE SYNTHE;59760;59271;Grande-Synthe;059;09;32;1;0;;;;0328216961;;;ce.0595601T@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP+;;21590271900388;;51.010638988692435, 2.3061103041762774;SANS OBJET;Nord;Lille;Hauts-de-France;651194.7;7101865.2;EPSG:2154;Circonscription d'inspection du 1er degré de Dunkerque Gravelines;51.010638988692435;2.3061103041762774;Numéro de rue;1984-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0594398K;;;0592775W;;;09105;DUNKERQUE FLANDRE
0595673W;Ecole primaire Léon Blum;Ecole;Public;Avenue Léo Lagrange;;59280 ARMENTIERES;59280;59017;Armentières;059;09;32;1;1;;;;0361760920;;;ce.0595673W@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590017600219;;50.69402379597065, 2.8863098984954068;SANS OBJET;Nord;Lille;Hauts-de-France;691952.6;7066364.5;EPSG:2154;Circonscription d'inspection du 1er degré de Lille2-Armentières;50.69402379597065;2.8863098984954068;Numéro de rue;1986-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0594397J;;;0592784F;;;09102;LILLE OUEST
0595676Z;Ecole élémentaire Jacques Brel;Ecole;Public;2 rue du Comté de Flandre;;59760 GRANDE SYNTHE;59760;59271;Grande-Synthe;059;09;32;0;1;;;;0328279572;;;ce.0595676Z@ac-lille.fr;1;0;1;;;;;;;;;;;;;REP+;;21590271900362;;51.01091903607216, 2.3064703826772566;SANS OBJET;Nord;Lille;Hauts-de-France;651220.3;7101896.2;EPSG:2154;Circonscription d'inspection du 1er degré de Dunkerque Gravelines;51.01091903607216;2.3064703826772566;Numéro de rue;1986-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0594398K;;;0592775W;;;09105;DUNKERQUE FLANDRE
0595702C;Ecole primaire Albert et Marguerite Denvers;Ecole;Public;Rue du Moulin Haut;;59820 GRAVELINES;59820;59273;Gravelines;059;09;32;1;1;;;;0328234505;;;ce.0595702C@ac-lille.fr;1;0;1;;;;;;;;;;;;;;;21590273500152;;50.9851899774591, 2.1393006633949443;SANS OBJET;Nord;Lille;Hauts-de-France;639431.5;7099143.5;EPSG:2154;Circonscription d'inspection du 1er degré de Dunkerque Gravelines;50.9851899774591;2.1393006633949443;Numéro de rue;1986-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0590090C;;ANNEXE GEOGRAPHIQUE;0592775W;;;09105;DUNKERQUE FLANDRE
0595705F;Ecole élémentaire Saint-Exupéry;Ecole;Public;Rue Louis Aragon;;59494 PETITE FORET;59494;59459;Petite-Forêt;059;09;32;0;1;;;;0327478105;;;ce.0595705F@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590459000050;;50.37353959697884, 3.4713005098660332;SANS OBJET;Nord;Lille;Hauts-de-France;733573.3;7030752.6;EPSG:2154;Circonscription d'inspection du 1er degré de Valenciennes Anzin;50.37353959697884;3.4713005098660332;Numéro de rue;1986-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0594408W;;;0592797V;;;09107;VALENCIENNOIS
0595811W;Ecole maternelle du Chemin Vert;Ecole;Public;Rue du Chemin Vert;;59131 ROUSIES;59131;59514;Rousies;059;09;32;1;0;;;;0327654055;;;ce.0595811W@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590514200075;;50.266623595994886, 3.977140075393074;SANS OBJET;Nord;Lille;Hauts-de-France;769753.0;7019175.7;EPSG:2154;Circonscription d'inspection du 1er degré d'Avesnes-Maubeuge;50.266623595994886;3.977140075393074;Rue;1990-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0590151U;;;0592788K;;;09108;SAMBRE AVESNOIS
0595825L;Ecole primaire privée hors contrat Notre-Dame de Fatima;Ecole;Privé;201  CHEMIN DE LA PATINERIE;;59930 LA CHAPELLE D ARMENTIERES;59930;59143;La Chapelle-d'Armentières;059;09;32;1;1;;;;0320441741;;;secretariat@ndfatima.org;1;0;0;;;;;;;;;;;;;;;35353339100028;;50.654087430851675, 2.898109842478584;HORS CONTRAT;Nord;Lille;Hauts-de-France;692782.1;7061913.0;EPSG:2154;Circonscription d'inspection du 1er degré de Lille2-Armentières;50.654087430851675;2.898109842478584;Numéro de rue;1989-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;10;;;;0592784F;;;09102;LILLE OUEST
0595932C;Ecole primaire Le Petit Prince;Ecole;Public;Rue Saint-Exupéry;;59242 GENECH;59242;59258;Genech;059;09;32;1;1;;;;0320846322;;;ce.0595932C@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;21590258600035;;50.531953836248384, 3.213809479517565;SANS OBJET;Nord;Lille;Hauts-de-France;715183.1;7048320.4;EPSG:2154;Circonscription d'inspection du 1er degré de Lille3-Ronchin;50.531953836248384;3.213809479517565;Numéro de rue;1993-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0590057S;;;0592787J;;;09103;LILLE EST
0595935F;Ecole primaire RPI 7;Ecole;Public;Contour de l'Eglise;;59670 NOORDPEENE;59670;59436;Noordpeene;059;09;32;1;1;;;;0951395153;;;ce.0595935F@ac-lille.fr;0;0;0;;;;;;;;;;;;;;;21590436800044;;50.8066293371994, 2.4012904469834973;SANS OBJET;Nord;Lille;Hauts-de-France;657716.7;7079068.8;EPSG:2154;Circonscription d'inspection du 1er degré de Dunkerque Wormhout;50.8066293371994;2.4012904469834973;Numéro de rue;1992-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;059007;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0593992U;;;0594358S;;;09105;DUNKERQUE FLANDRE
0595943P;Ecole primaire Voltaire;Ecole;Public;39 rue Voltaire;;59150 WATTRELOS;59150;59650;Wattrelos;059;09;32;1;1;;;;0320261334;;;ce.0595943P@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP;;21590650400380;;50.713663288054185, 3.192730262545099;SANS OBJET;Nord;Lille;Hauts-de-France;713636.8;7068564.0;EPSG:2154;Circonscription d'inspection du 1er degré de Roubaix-Wattrelos;50.713663288054185;3.192730262545099;Numéro de rue;1992-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0590233H;;;0592791N;;;09104;ROUBAIX TOURCOING
0595978C;Ecole primaire privée Saint Michel;Ecole;Privé;159 boulevard des Alliés;;59148 FLINES LEZ RACHES;59148;59239;Flines-lez-Raches;059;09;32;1;1;;;;0327891041;;;ce.0595978c@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;78361987700021;;50.42973292161724, 3.1761299962541383;CONTRAT D'ASSOCIATION TOUTES CLASSES;Nord;Lille;Hauts-de-France;712532.8;7036925.9;EPSG:2154;Circonscription d'inspection du 1er degré de Douai-Cuincy;50.42973292161724;3.1761299962541383;Numéro de rue;1992-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;30;0592941B;;;0592770R;;;09106;DOUAISIS
0596018W;Ecole primaire privée Marie-Immaculée;Ecole;Privé;145 rue de Famars;;59300 VALENCIENNES;59300;59606;Valenciennes;059;09;32;1;1;;;;0327462629;;;ce.0596018w@ac-lille.fr;0;0;1;;;;;;;;;;;;;;;50909035300012;;50.353832849202036, 3.5230698333004016;CONTRAT D'ASSOCIATION TOUTES CLASSES;Nord;Lille;Hauts-de-France;737275.6;7028580.8;EPSG:2154;Circonscription d'inspection du 1er degré de Valenciennes-Centre;50.353832849202036;3.5230698333004016;Numéro de rue;1993-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;30;0595402B;;;0592801Z;;;09107;VALENCIENNOIS
0596113Z;Ecole primaire Irène Joliot-Curie;Ecole;Public;21 rue Henri Durre;;59590 RAISMES;59590;59491;Raismes;059;09;32;1;1;;;;0327367590;;;ce.0596113Z@ac-lille.fr;1;0;1;;;;;;;;;;;;;REP+;;21590491300088;;50.391689036960685, 3.485389559855254;SANS OBJET;Nord;Lille;Hauts-de-France;734564.5;7032780.3;EPSG:2154;Circonscription d'inspection du 1er degré de Valenciennes-Saint Amand;50.391689036960685;3.485389559855254;Numéro de rue;1994-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0594408W;;;0592792P;;;09107;VALENCIENNOIS
0596114A;Ecole primaire Edgard Quinet - Paul Bert;Ecole;Public;1 rue des Pyramides;;59100 ROUBAIX;59100;59512;Roubaix;059;09;32;1;1;;;;0320709964;;;ce.0596114A@ac-lille.fr;1;0;1;;;;;;;;;;;;;REP+;;21590512600250;;50.70360360235974, 3.187860451084744;SANS OBJET;Nord;Lille;Hauts-de-France;713294.9;7067442.1;EPSG:2154;Circonscription d'inspection du 1er degré de Roubaix-Est;50.70360360235974;3.187860451084744;Rue;1994-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0593667R;;;0592790M;;;09104;ROUBAIX TOURCOING
0596117D;Ecole primaire privée Saint François d'Assise Sainte Famille;Ecole;Privé;157 boulevard de Strasbourg;;59100 ROUBAIX;59100;59512;Roubaix;059;09;32;1;1;;;;0320734992;;;ce.0596117d@ac-lille.fr;1;0;0;;;;;;;;;;;;;;;78380473500232;;50.69944183208634, 3.18480851347739;CONTRAT D'ASSOCIATION TOUTES CLASSES;Nord;Lille;Hauts-de-France;713080.0;7066977.8;EPSG:2154;Circonscription d'inspection du 1er degré de Roubaix-Est;50.69944183208634;3.18480851347739;Numéro de rue;1994-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;30;0596117D;;;0592790M;;;09104;ROUBAIX TOURCOING
0596203X;Ecole maternelle Jean Bart - Renan;Ecole;Public;31 rue du Général de Wett;;59000 LILLE;59000;59350;Lille;059;09;32;1;0;;;;0320537969;;;ce.0596203X@ac-lille.fr;1;0;0;;;;;;;;;;;;;REP+;;21590350100686;;50.61167485382135, 3.044070596719434;SANS OBJET;Nord;Lille;Hauts-de-France;703124.6;7057183.2;EPSG:2154;Circonscription d'inspection du 1er degré de Lille1-Sud;50.61167485382135;3.044070596719434;Numéro de rue;1995-09-01;2026-08-20;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0590271Z;;;0595961J;;;09101;LILLE CENTRE
